Date,City,Disease,Case_Count,AQI,PM2.5,PM10,Temperature,Humidity,Rainfall,Season,Festival,Day_Type
2023-08-23,Kolkata,Dengue,109,129.19,58.86,119.92,26.72,39.77,10.82,Monsoon,None,Normal Day
2023-08-24,Mumbai,Asthma,23,53.38,40.59,51.8,24.84,56.26,12.41,Monsoon,None,Normal Day
2023-08-25,Chennai,Dengue,90,89.76,58.18,95.82,30.93,43.2,18.48,Monsoon,None,Normal Day
2023-08-26,Delhi,Dengue,115,275.53,155.63,235.64,26.82,36.12,3.8,Monsoon,None,Normal Day
2023-08-27,Delhi,Dengue,87,229.56,175.38,212.2,28.13,74.17,26.92,Monsoon,None,Normal Day
2023-08-28,Hyderabad,Diarrhea,15,192.36,141.71,170.67,23.19,73.59,16.52,Monsoon,None,Normal Day
2023-08-29,Bengaluru,Asthma,9,135.43,74.05,131.64,22.38,43.21,6.69,Monsoon,None,Normal Day
2023-08-30,Hyderabad,Influenza,23,178.89,89.3,181.14,31.81,34.14,13.27,Monsoon,None,Normal Day
2023-08-31,Chennai,Asthma,11,156.13,77.96,133.94,24.2,49.84,24.15,Monsoon,None,Normal Day
2023-09-01,Chennai,Influenza,26,165.11,68.33,179.96,30.85,71.28,14.47,Monsoon,None,Normal Day
2023-09-02,Bengaluru,Typhoid,19,38.71,21.52,43.37,21.67,88.22,12.55,Monsoon,None,Normal Day
2023-09-03,Chennai,Malaria,31,186.07,114.57,155.5,24.86,49.4,18.51,Monsoon,None,Normal Day
2023-09-04,Delhi,Dengue,108,469.75,256.27,410.7,25.23,40.39,21.63,Monsoon,None,Normal Day
2023-09-05,Mumbai,Malaria,20,48.42,21.67,55.27,25.57,56.13,27.66,Monsoon,None,Normal Day
2023-09-06,Mumbai,Malaria,38,53.63,38.34,60.35,24.06,53.35,17.79,Monsoon,None,Normal Day
2023-09-07,Bengaluru,Diarrhea,29,63.18,44.2,51.41,28.47,72.15,28.65,Monsoon,None,Normal Day
2023-09-08,Delhi,Diarrhea,15,240.22,130.01,233.37,24.72,86.66,29.29,Monsoon,None,Normal Day
2023-09-09,Mumbai,Malaria,35,144.44,61.45,149.36,22.61,69.24,5.91,Monsoon,Ganesh Chaturthi,Holiday
2023-09-10,Hyderabad,Diarrhea,38,194.11,142.44,200.43,29.15,43.97,12.69,Monsoon,Ganesh Chaturthi,Holiday
2023-09-11,Bengaluru,Influenza,19,57.76,29.78,65.86,27.97,56.41,28.92,Monsoon,Ganesh Chaturthi,Holiday
2023-09-12,Bengaluru,Influenza,36,131.91,77.32,113.36,27.5,48.77,10.7,Monsoon,None,Normal Day
2023-09-13,Mumbai,Dengue,77,66.94,32.74,80.17,29.5,42.48,21.68,Monsoon,None,Normal Day
2023-09-14,Chennai,Diarrhea,50,195.69,151.88,198.9,27.26,78.72,10.08,Monsoon,None,Normal Day
2023-09-15,Kolkata,Dengue,100,285.04,171.65,337.69,25.52,82.86,23.54,Monsoon,None,Normal Day
2023-09-16,Delhi,Typhoid,28,450.45,353.18,508.79,21.94,53.95,15.74,Monsoon,None,Normal Day
2023-09-17,Kolkata,Influenza,5,169.04,92.69,153.47,28.17,30.28,16.87,Monsoon,None,Normal Day
2023-09-18,Mumbai,Typhoid,34,177.27,127.0,206.97,20.67,59.64,15.61,Monsoon,None,Normal Day
2023-09-19,Bengaluru,Asthma,31,122.48,85.97,99.87,25.42,61.16,8.1,Monsoon,None,Normal Day
2023-09-20,Chennai,Typhoid,28,82.7,52.34,99.13,20.37,62.41,28.39,Monsoon,None,Normal Day
2023-09-21,Kolkata,Asthma,92,255.37,143.91,211.42,27.4,67.3,8.88,Monsoon,None,Normal Day
2023-09-22,Delhi,Influenza,44,162.07,109.67,149.45,29.11,38.93,26.15,Monsoon,None,Normal Day
2023-09-23,Delhi,Dengue,68,368.0,226.85,387.76,22.49,82.48,18.19,Monsoon,None,Normal Day
2023-09-24,Hyderabad,Influenza,50,174.22,86.84,161.49,21.66,45.45,27.31,Monsoon,None,Normal Day
2023-09-25,Delhi,Asthma,52,224.94,116.26,257.1,25.87,75.18,27.13,Monsoon,None,Normal Day
2023-09-26,Mumbai,Asthma,30,135.28,66.04,150.77,28.51,42.59,9.53,Monsoon,None,Normal Day
2023-09-27,Hyderabad,Malaria,24,151.39,63.2,176.67,26.23,56.03,23.47,Monsoon,None,Normal Day
2023-09-28,Delhi,Dengue,108,176.89,74.17,173.1,22.81,45.24,6.09,Monsoon,None,Normal Day
2023-09-29,Chennai,Dengue,51,180.35,105.46,197.87,26.86,70.4,29.88,Monsoon,None,Normal Day
2023-09-30,Mumbai,Influenza,27,153.28,90.2,165.08,29.13,42.98,13.3,Monsoon,None,Normal Day
2023-10-01,Hyderabad,Malaria,6,67.52,49.74,55.69,19.52,80.12,0.37,Autumn,None,Normal Day
2023-10-02,Hyderabad,Malaria,49,82.66,63.97,82.28,15.49,81.87,3.66,Autumn,None,Normal Day
2023-10-03,Kolkata,Diarrhea,37,159.78,117.11,142.09,16.65,32.32,2.59,Autumn,None,Normal Day
2023-10-04,Bengaluru,Dengue,19,56.74,27.37,61.59,19.59,50.61,0.37,Autumn,None,Normal Day
2023-10-05,Mumbai,Dengue,45,81.52,36.95,74.15,25.19,49.29,0.63,Autumn,None,Normal Day
2023-10-06,Mumbai,Malaria,17,178.69,109.03,169.8,16.08,39.65,4.01,Autumn,Navratri,Holiday
2023-10-07,Mumbai,Influenza,34,91.1,61.47,107.43,20.67,48.06,2.14,Autumn,Navratri,Holiday
2023-10-08,Delhi,Diarrhea,34,483.07,209.38,517.02,22.69,67.01,4.24,Autumn,Navratri,Holiday
2023-10-09,Hyderabad,Typhoid,16,166.64,92.45,154.25,16.06,53.01,4.15,Autumn,None,Normal Day
2023-10-10,Kolkata,Diarrhea,32,207.78,149.07,190.59,25.87,41.12,1.27,Autumn,None,Normal Day
2023-10-11,Hyderabad,Diarrhea,28,84.69,60.93,99.26,26.68,77.99,3.85,Autumn,None,Normal Day
2023-10-12,Delhi,Malaria,14,341.2,241.13,362.7,28.59,49.1,1.04,Autumn,None,Normal Day
2023-10-13,Mumbai,Influenza,26,153.12,69.24,172.12,29.63,48.21,2.98,Autumn,None,Normal Day
2023-10-14,Kolkata,Typhoid,28,135.76,83.7,108.85,24.9,87.94,2.01,Autumn,Dussehra,Holiday
2023-10-15,Chennai,Typhoid,14,50.1,38.75,44.07,25.86,66.44,3.6,Autumn,Dussehra,Holiday
2023-10-16,Kolkata,Typhoid,41,214.48,113.15,195.02,21.18,89.44,4.83,Autumn,Dussehra,Holiday
2023-10-17,Chennai,Asthma,9,183.42,127.76,165.89,19.75,65.6,1.13,Autumn,None,Normal Day
2023-10-18,Bengaluru,Diarrhea,25,99.53,71.74,90.14,17.97,73.62,0.58,Autumn,None,Normal Day
2023-10-19,Delhi,Asthma,39,153.69,88.91,162.07,15.77,47.39,3.75,Autumn,None,Normal Day
2023-10-20,Hyderabad,Asthma,32,125.43,67.82,116.53,28.96,49.93,3.87,Autumn,None,Normal Day
2023-10-21,Chennai,Asthma,49,96.86,75.09,99.09,18.09,62.84,4.45,Autumn,None,Normal Day
2023-10-22,Delhi,Asthma,50,387.06,265.48,430.38,15.88,45.79,0.85,Autumn,None,Normal Day
2023-10-23,Delhi,Dengue,20,317.45,191.99,285.11,21.97,38.09,3.46,Autumn,None,Normal Day
2023-10-24,Hyderabad,Typhoid,20,170.28,89.7,147.58,23.97,75.9,0.34,Autumn,None,Normal Day
2023-10-25,Bengaluru,Influenza,28,44.09,22.34,47.35,24.86,69.31,1.61,Autumn,None,Normal Day
2023-10-26,Delhi,Diarrhea,16,266.89,139.86,269.85,17.14,55.01,0.35,Autumn,None,Normal Day
2023-10-27,Kolkata,Diarrhea,48,119.33,68.0,105.86,17.61,45.85,3.68,Autumn,None,Normal Day
2023-10-28,Hyderabad,Asthma,38,70.31,50.58,68.06,17.73,63.23,3.6,Autumn,None,Normal Day
2023-10-29,Bengaluru,Diarrhea,9,86.27,67.3,84.16,16.44,64.34,4.85,Autumn,None,Normal Day
2023-10-30,Delhi,Dengue,11,332.73,215.46,364.41,16.05,40.86,3.79,Autumn,None,Normal Day
2023-10-31,Chennai,Influenza,50,176.71,136.91,145.97,26.82,33.99,4.69,Autumn,None,Normal Day
2023-11-01,Delhi,Asthma,82,474.62,255.11,379.91,29.72,72.94,3.01,Autumn,None,Normal Day
2023-11-02,Chennai,Malaria,19,79.04,45.13,92.29,16.85,50.14,0.5,Autumn,None,Normal Day
2023-11-03,Mumbai,Dengue,8,160.0,122.26,140.46,23.13,84.67,1.49,Autumn,Diwali,Holiday
2023-11-04,Delhi,Dengue,39,439.38,255.44,458.86,21.18,33.13,2.11,Autumn,Diwali,Holiday
2023-11-05,Bengaluru,Dengue,32,73.8,40.01,60.16,23.93,41.22,2.83,Autumn,Diwali,Holiday
2023-11-06,Hyderabad,Typhoid,23,71.85,41.31,77.7,29.95,80.36,2.53,Autumn,None,Normal Day
2023-11-07,Mumbai,Typhoid,20,65.31,35.85,74.47,26.13,61.81,3.8,Autumn,None,Normal Day
2023-11-08,Hyderabad,Dengue,48,156.62,93.23,182.69,25.75,50.58,0.37,Autumn,None,Normal Day
2023-11-09,Mumbai,Dengue,15,102.08,49.42,87.8,19.75,30.43,1.34,Autumn,None,Normal Day
2023-11-10,Kolkata,Malaria,37,168.2,93.31,194.92,15.29,43.23,0.45,Autumn,None,Normal Day
2023-11-11,Kolkata,Influenza,44,250.14,138.88,222.9,26.21,37.27,4.88,Autumn,None,Normal Day
2023-11-12,Delhi,Dengue,18,250.17,171.26,252.1,24.48,44.32,4.43,Autumn,None,Normal Day
2023-11-13,Hyderabad,Dengue,9,166.24,66.92,139.42,20.16,68.06,3.5,Autumn,None,Normal Day
2023-11-14,Hyderabad,Diarrhea,20,171.75,101.0,185.11,19.87,89.16,4.73,Autumn,None,Normal Day
2023-11-15,Delhi,Asthma,112,252.77,170.3,280.91,22.67,81.42,0.82,Autumn,None,Normal Day
2023-11-16,Bengaluru,Diarrhea,25,126.71,98.3,120.49,27.71,38.34,0.2,Autumn,None,Normal Day
2023-11-17,Kolkata,Typhoid,20,275.54,156.76,266.5,18.07,45.92,4.98,Autumn,None,Normal Day
2023-11-18,Hyderabad,Dengue,50,156.52,111.91,134.76,16.24,30.49,3.75,Autumn,None,Normal Day
2023-11-19,Mumbai,Asthma,28,46.66,30.36,54.85,27.59,48.62,4.73,Autumn,None,Normal Day
2023-11-20,Bengaluru,Malaria,30,83.33,61.91,97.06,27.74,65.78,1.09,Autumn,None,Normal Day
2023-11-21,Delhi,Dengue,22,218.53,149.25,186.07,17.79,57.63,3.11,Autumn,None,Normal Day
2023-11-22,Hyderabad,Typhoid,39,89.68,39.33,105.03,27.24,75.39,0.2,Autumn,None,Normal Day
2023-11-23,Bengaluru,Typhoid,44,133.26,81.43,133.33,28.32,52.08,4.83,Autumn,None,Normal Day
2023-11-24,Bengaluru,Malaria,27,76.41,59.99,76.29,27.56,56.49,0.79,Autumn,None,Normal Day
2023-11-25,Delhi,Dengue,46,367.43,212.18,332.65,20.99,46.65,4.75,Autumn,None,Normal Day
2023-11-26,Chennai,Influenza,31,179.04,109.0,184.02,25.87,31.75,4.37,Autumn,None,Normal Day
2023-11-27,Hyderabad,Diarrhea,6,198.57,146.76,219.51,26.9,55.43,0.38,Autumn,None,Normal Day
2023-11-28,Chennai,Dengue,24,115.59,76.84,110.02,19.35,61.64,1.37,Autumn,None,Normal Day
2023-11-29,Hyderabad,Dengue,5,95.58,54.16,84.6,18.29,88.1,2.59,Autumn,None,Normal Day
2023-11-30,Hyderabad,Typhoid,17,137.03,65.1,149.03,17.79,79.64,3.22,Autumn,None,Normal Day
2023-12-01,Kolkata,Diarrhea,5,177.14,110.35,162.27,12.04,37.09,3.42,Winter,None,Normal Day
2023-12-02,Bengaluru,Asthma,25,48.68,20.31,46.27,24.28,50.53,1.17,Winter,None,Normal Day
2023-12-03,Hyderabad,Dengue,19,105.59,59.4,95.11,24.94,81.73,3.58,Winter,None,Normal Day
2023-12-04,Bengaluru,Influenza,37,119.29,58.15,127.07,10.82,80.54,1.47,Winter,None,Normal Day
2023-12-05,Delhi,Malaria,47,186.61,98.12,197.87,19.2,59.8,3.18,Winter,None,Normal Day
2023-12-06,Chennai,Typhoid,45,119.93,88.91,108.18,12.23,75.12,2.9,Winter,None,Normal Day
2023-12-07,Delhi,Malaria,8,454.64,276.04,411.87,10.95,83.56,2.95,Winter,None,Normal Day
2023-12-08,Hyderabad,Diarrhea,43,183.64,98.86,205.12,13.11,37.7,4.36,Winter,None,Normal Day
2023-12-09,Kolkata,Asthma,36,163.98,80.88,192.81,19.46,69.19,0.06,Winter,None,Normal Day
2023-12-10,Hyderabad,Influenza,62,161.25,111.51,162.6,23.5,34.64,3.9,Winter,None,Normal Day
2023-12-11,Chennai,Influenza,75,67.34,47.39,68.39,19.76,61.85,1.4,Winter,None,Normal Day
2023-12-12,Mumbai,Dengue,43,53.58,24.52,61.81,12.64,55.11,3.49,Winter,None,Normal Day
2023-12-13,Mumbai,Influenza,59,130.67,68.85,105.1,17.07,86.31,3.31,Winter,None,Normal Day
2023-12-14,Hyderabad,Influenza,64,193.75,130.76,174.94,19.27,53.15,4.85,Winter,None,Normal Day
2023-12-15,Delhi,Diarrhea,37,321.26,187.26,257.92,15.61,70.52,0.58,Winter,None,Normal Day
2023-12-16,Delhi,Typhoid,41,407.17,283.15,422.39,15.8,41.18,2.9,Winter,None,Normal Day
2023-12-17,Delhi,Asthma,65,325.61,192.01,364.14,18.13,72.34,3.31,Winter,None,Normal Day
2023-12-18,Delhi,Typhoid,19,446.2,253.65,469.32,10.31,55.84,1.92,Winter,None,Normal Day
2023-12-19,Mumbai,Typhoid,45,159.63,101.62,157.26,12.35,57.76,2.92,Winter,None,Normal Day
2023-12-20,Bengaluru,Malaria,6,61.63,26.0,71.21,18.81,72.14,4.94,Winter,None,Normal Day
2023-12-21,Bengaluru,Influenza,52,105.08,67.58,90.8,24.7,66.89,4.75,Winter,None,Normal Day
2023-12-22,Mumbai,Asthma,11,131.62,53.86,140.85,12.71,38.6,4.86,Winter,None,Normal Day
2023-12-23,Chennai,Malaria,27,96.73,64.57,82.08,18.13,58.47,3.4,Winter,None,Normal Day
2023-12-24,Bengaluru,Diarrhea,31,89.83,46.49,104.14,18.12,70.37,1.6,Winter,Christmas,Holiday
2023-12-25,Hyderabad,Influenza,85,81.97,46.31,72.66,16.96,34.62,0.2,Winter,Christmas,Holiday
2023-12-26,Delhi,Asthma,99,309.61,148.75,259.99,18.44,54.69,4.3,Winter,Christmas,Holiday
2023-12-27,Mumbai,Dengue,47,47.8,33.04,52.63,17.29,89.59,4.75,Winter,None,Normal Day
2023-12-28,Kolkata,Typhoid,22,292.54,212.67,288.61,17.39,40.81,0.54,Winter,None,Normal Day
2023-12-29,Kolkata,Typhoid,48,276.87,179.9,262.77,14.83,81.59,4.89,Winter,None,Normal Day
2023-12-30,Kolkata,Malaria,44,200.66,131.18,201.71,10.46,84.8,4.02,Winter,None,Normal Day
2023-12-31,Bengaluru,Asthma,27,38.63,19.0,36.88,24.07,63.46,0.73,Winter,None,Normal Day
2024-01-01,Kolkata,Influenza,57,244.26,123.54,252.91,10.8,80.2,3.65,Winter,None,Normal Day
2024-01-02,Mumbai,Asthma,20,65.92,46.06,75.26,13.36,34.12,1.33,Winter,None,Normal Day
2024-01-03,Mumbai,Diarrhea,25,121.23,62.89,111.46,12.54,53.87,4.71,Winter,None,Normal Day
2024-01-04,Chennai,Malaria,19,111.88,45.25,133.44,14.52,68.3,4.58,Winter,None,Normal Day
2024-01-05,Mumbai,Asthma,44,81.37,38.31,86.44,17.68,34.77,1.81,Winter,None,Normal Day
2024-01-06,Mumbai,Dengue,20,73.01,56.48,68.21,17.44,82.36,3.59,Winter,None,Normal Day
2024-01-07,Hyderabad,Asthma,22,73.12,31.33,60.63,11.6,65.72,1.41,Winter,None,Normal Day
2024-01-08,Mumbai,Dengue,26,101.82,48.34,112.73,19.92,53.03,4.51,Winter,None,Normal Day
2024-01-09,Bengaluru,Dengue,13,66.81,35.96,58.74,21.0,86.41,1.71,Winter,None,Normal Day
2024-01-10,Kolkata,Influenza,67,248.66,154.55,231.8,12.43,63.74,2.86,Winter,None,Normal Day
2024-01-11,Delhi,Diarrhea,5,454.16,311.25,379.03,12.31,88.62,4.03,Winter,None,Normal Day
2024-01-12,Bengaluru,Asthma,38,71.32,48.99,59.23,22.81,51.28,0.02,Winter,None,Normal Day
2024-01-13,Kolkata,Dengue,5,268.28,211.2,245.83,17.88,31.17,2.69,Winter,Makar Sankranti,Holiday
2024-01-14,Bengaluru,Typhoid,15,143.27,76.82,146.92,19.08,68.13,4.15,Winter,Makar Sankranti,Holiday
2024-01-15,Hyderabad,Dengue,6,117.74,52.49,119.17,23.0,53.05,0.04,Winter,Makar Sankranti,Holiday
2024-01-16,Hyderabad,Dengue,16,177.88,130.53,204.13,24.54,82.92,1.17,Winter,None,Normal Day
2024-01-17,Delhi,Asthma,5,157.01,114.15,178.76,17.24,88.7,4.78,Winter,None,Normal Day
2024-01-18,Mumbai,Asthma,41,174.01,81.68,193.78,10.12,39.8,2.11,Winter,None,Normal Day
2024-01-19,Hyderabad,Diarrhea,48,152.18,113.12,137.74,22.0,53.24,0.24,Winter,None,Normal Day
2024-01-20,Hyderabad,Malaria,34,149.8,94.82,151.23,19.57,67.32,0.42,Winter,None,Normal Day
2024-01-21,Bengaluru,Asthma,24,139.46,84.43,145.12,11.89,69.03,4.11,Winter,None,Normal Day
2024-01-22,Delhi,Asthma,93,281.25,222.78,240.02,20.78,40.18,5.0,Winter,None,Normal Day
2024-01-23,Kolkata,Diarrhea,24,218.24,143.63,182.57,20.17,82.12,1.91,Winter,None,Normal Day
2024-01-24,Bengaluru,Malaria,6,115.57,71.55,113.82,10.55,87.56,2.84,Winter,None,Normal Day
2024-01-25,Bengaluru,Malaria,21,149.33,82.78,157.66,12.91,83.2,2.35,Winter,Republic Day,Holiday
2024-01-26,Bengaluru,Typhoid,16,129.34,96.53,103.7,13.38,58.7,2.08,Winter,Republic Day,Holiday
2024-01-27,Delhi,Influenza,93,403.34,167.09,356.46,18.55,75.81,4.64,Winter,Republic Day,Holiday
2024-01-28,Delhi,Influenza,40,363.22,236.8,423.65,21.58,79.25,0.97,Winter,None,Normal Day
2024-01-29,Chennai,Dengue,11,153.26,80.79,143.83,20.05,42.75,4.71,Winter,None,Normal Day
2024-01-30,Bengaluru,Dengue,20,101.09,43.13,94.62,16.2,74.62,2.08,Winter,None,Normal Day
2024-01-31,Delhi,Influenza,61,364.35,171.78,433.2,21.55,80.76,0.26,Winter,None,Normal Day
2024-02-01,Mumbai,Typhoid,5,90.9,38.39,107.43,12.56,50.66,2.97,Winter,None,Normal Day
2024-02-02,Kolkata,Diarrhea,13,106.33,62.39,92.5,14.01,82.87,2.23,Winter,None,Normal Day
2024-02-03,Delhi,Malaria,11,248.81,142.7,260.48,21.5,40.43,0.77,Winter,None,Normal Day
2024-02-04,Bengaluru,Typhoid,32,121.73,48.74,112.92,22.25,73.0,1.49,Winter,None,Normal Day
2024-02-05,Hyderabad,Typhoid,44,61.01,47.31,72.27,22.89,68.68,2.2,Winter,None,Normal Day
2024-02-06,Mumbai,Asthma,5,60.78,30.68,67.27,12.88,69.6,0.67,Winter,None,Normal Day
2024-02-07,Chennai,Diarrhea,32,178.99,72.59,213.96,10.53,34.32,0.75,Winter,None,Normal Day
2024-02-08,Bengaluru,Malaria,46,99.22,62.52,82.69,24.3,77.33,2.55,Winter,None,Normal Day
2024-02-09,Kolkata,Typhoid,41,270.5,144.48,313.97,15.44,73.52,3.68,Winter,None,Normal Day
2024-02-10,Chennai,Dengue,38,55.22,31.19,49.31,12.8,89.63,2.87,Winter,None,Normal Day
2024-02-11,Kolkata,Dengue,14,145.43,61.43,139.41,24.33,63.12,2.35,Winter,None,Normal Day
2024-02-12,Mumbai,Influenza,56,55.98,31.36,58.21,10.26,74.8,3.47,Winter,None,Normal Day
2024-02-13,Hyderabad,Malaria,8,175.48,130.8,164.83,18.0,75.9,3.24,Winter,None,Normal Day
2024-02-14,Chennai,Malaria,28,91.52,49.47,101.13,21.43,72.93,4.58,Winter,None,Normal Day
2024-02-15,Mumbai,Dengue,13,50.28,31.82,57.95,24.46,42.53,3.91,Winter,None,Normal Day
2024-02-16,Kolkata,Malaria,31,259.59,113.06,282.33,19.22,75.91,3.04,Winter,None,Normal Day
2024-02-17,Kolkata,Dengue,32,204.8,133.94,225.84,19.1,78.62,3.05,Winter,None,Normal Day
2024-02-18,Chennai,Asthma,46,191.06,83.24,165.55,12.52,45.47,2.3,Winter,None,Normal Day
2024-02-19,Bengaluru,Influenza,58,74.88,42.57,61.31,10.31,49.77,1.25,Winter,None,Normal Day
2024-02-20,Mumbai,Malaria,44,82.1,58.27,98.06,12.5,88.61,4.57,Winter,None,Normal Day
2024-02-21,Kolkata,Asthma,5,187.09,95.78,167.66,17.49,67.97,0.67,Winter,None,Normal Day
2024-02-22,Mumbai,Influenza,43,93.0,69.01,91.09,19.7,78.16,2.69,Winter,None,Normal Day
2024-02-23,Kolkata,Influenza,42,96.36,76.1,94.42,16.3,39.42,3.09,Winter,None,Normal Day
2024-02-24,Delhi,Diarrhea,45,152.07,96.95,165.35,10.61,53.97,3.72,Winter,None,Normal Day
2024-02-25,Hyderabad,Diarrhea,41,90.71,40.76,85.31,17.85,86.25,0.17,Winter,None,Normal Day
2024-02-26,Hyderabad,Asthma,45,123.59,51.53,138.74,18.24,44.68,3.03,Winter,None,Normal Day
2024-02-27,Delhi,Diarrhea,17,364.33,160.08,356.88,19.33,83.72,3.91,Winter,None,Normal Day
2024-02-28,Hyderabad,Typhoid,25,102.77,58.52,115.35,18.95,48.64,0.99,Winter,None,Normal Day
2024-02-29,Hyderabad,Malaria,10,175.43,108.96,207.14,13.66,56.06,4.83,Winter,None,Normal Day
2024-03-01,Chennai,Dengue,32,67.63,41.75,75.23,26.02,77.02,4.04,Summer,None,Normal Day
2024-03-02,Delhi,Influenza,45,296.86,229.12,257.92,27.26,55.61,0.61,Summer,None,Normal Day
2024-03-03,Kolkata,Typhoid,36,175.22,103.19,145.02,28.2,62.76,1.55,Summer,None,Normal Day
2024-03-04,Bengaluru,Dengue,6,45.79,34.36,52.4,27.93,74.17,3.12,Summer,None,Normal Day
2024-03-05,Kolkata,Dengue,41,272.05,161.04,236.01,26.48,83.95,1.22,Summer,None,Normal Day
2024-03-06,Bengaluru,Typhoid,31,135.41,102.17,118.56,30.19,70.03,0.3,Summer,None,Normal Day
2024-03-07,Hyderabad,Asthma,12,71.91,50.61,64.94,31.11,67.78,4.84,Summer,None,Normal Day
2024-03-08,Chennai,Diarrhea,10,87.84,61.51,94.82,39.7,75.39,1.68,Summer,None,Normal Day
2024-03-09,Delhi,Diarrhea,10,421.14,282.17,354.47,37.51,77.79,4.6,Summer,None,Normal Day
2024-03-10,Hyderabad,Asthma,5,82.41,55.87,74.56,32.21,40.32,2.76,Summer,None,Normal Day
2024-03-11,Bengaluru,Typhoid,5,57.99,44.5,58.58,27.4,54.69,2.31,Summer,None,Normal Day
2024-03-12,Bengaluru,Typhoid,24,121.93,59.51,132.88,30.8,40.51,4.5,Summer,None,Normal Day
2024-03-13,Bengaluru,Malaria,5,103.66,50.99,96.53,38.09,39.24,1.04,Summer,None,Normal Day
2024-03-14,Kolkata,Malaria,10,113.62,68.18,108.37,39.25,49.25,0.85,Summer,None,Normal Day
2024-03-15,Delhi,Influenza,31,271.62,197.78,235.91,31.99,30.07,3.59,Summer,None,Normal Day
2024-03-16,Mumbai,Dengue,46,120.28,94.59,97.9,37.16,47.22,0.89,Summer,None,Normal Day
2024-03-17,Mumbai,Typhoid,40,89.99,40.4,92.81,39.24,43.37,1.49,Summer,Holi,Holiday
2024-03-18,Chennai,Asthma,31,127.26,80.41,140.91,34.82,40.79,1.29,Summer,Holi,Holiday
2024-03-19,Delhi,Diarrhea,84,299.93,158.12,259.44,25.39,47.69,2.83,Summer,Holi,Holiday
2024-03-20,Kolkata,Malaria,22,293.31,222.82,267.97,27.39,54.74,1.67,Summer,None,Normal Day
2024-03-21,Kolkata,Dengue,44,248.36,138.05,262.95,30.55,87.82,1.0,Summer,None,Normal Day
2024-03-22,Delhi,Diarrhea,45,441.01,331.36,380.41,30.3,46.64,4.29,Summer,None,Normal Day
2024-03-23,Bengaluru,Diarrhea,17,108.53,76.68,96.41,37.39,50.33,0.23,Summer,None,Normal Day
2024-03-24,Bengaluru,Influenza,29,121.84,79.5,112.07,35.61,52.5,3.49,Summer,None,Normal Day
2024-03-25,Hyderabad,Asthma,38,86.75,43.2,80.76,29.52,78.59,2.71,Summer,None,Normal Day
2024-03-26,Hyderabad,Malaria,35,177.63,107.69,195.26,29.03,61.46,1.37,Summer,None,Normal Day
2024-03-27,Mumbai,Asthma,34,50.01,33.19,40.05,29.87,68.13,0.75,Summer,None,Normal Day
2024-03-28,Kolkata,Malaria,24,164.74,111.34,143.03,35.81,74.05,3.18,Summer,None,Normal Day
2024-03-29,Chennai,Malaria,42,110.17,68.77,91.14,32.9,47.37,2.07,Summer,None,Normal Day
2024-03-30,Chennai,Typhoid,40,86.71,39.87,80.15,31.13,59.97,0.64,Summer,None,Normal Day
2024-03-31,Chennai,Malaria,24,142.92,76.45,118.7,28.44,81.56,3.77,Summer,None,Normal Day
2024-04-01,Bengaluru,Asthma,41,69.9,31.65,67.1,32.05,45.11,2.38,Summer,None,Normal Day
2024-04-02,Delhi,Asthma,79,330.92,208.89,377.13,31.54,64.26,1.7,Summer,None,Normal Day
2024-04-03,Mumbai,Dengue,11,87.99,38.37,78.38,35.79,53.8,3.3,Summer,None,Normal Day
2024-04-04,Delhi,Dengue,30,296.48,148.2,351.41,34.5,48.3,2.77,Summer,None,Normal Day
2024-04-05,Bengaluru,Typhoid,16,72.71,57.21,61.19,38.84,89.94,0.02,Summer,None,Normal Day
2024-04-06,Bengaluru,Malaria,39,115.59,86.44,136.56,36.0,55.64,1.51,Summer,None,Normal Day
2024-04-07,Delhi,Asthma,72,422.55,287.87,433.02,27.97,55.87,3.41,Summer,None,Normal Day
2024-04-08,Mumbai,Asthma,30,61.84,33.77,57.09,33.24,50.4,1.36,Summer,None,Normal Day
2024-04-09,Hyderabad,Asthma,50,82.6,51.98,96.09,32.15,83.23,1.78,Summer,None,Normal Day
2024-04-10,Kolkata,Influenza,46,273.2,126.57,274.45,26.24,34.28,1.47,Summer,None,Normal Day
2024-04-11,Chennai,Dengue,12,110.33,71.8,128.19,30.96,69.65,2.95,Summer,None,Normal Day
2024-04-12,Mumbai,Dengue,24,167.01,102.94,146.46,33.82,40.59,3.6,Summer,None,Normal Day
2024-04-13,Kolkata,Dengue,40,136.49,62.66,148.62,31.15,37.66,1.82,Summer,None,Normal Day
2024-04-14,Hyderabad,Typhoid,27,169.04,103.71,148.15,30.97,51.18,1.15,Summer,None,Normal Day
2024-04-15,Hyderabad,Dengue,16,158.01,68.43,183.71,28.24,52.13,0.69,Summer,None,Normal Day
2024-04-16,Delhi,Influenza,17,209.85,157.69,170.18,35.39,56.96,0.71,Summer,None,Normal Day
2024-04-17,Mumbai,Dengue,15,161.89,89.61,140.24,29.43,79.71,4.55,Summer,None,Normal Day
2024-04-18,Hyderabad,Dengue,30,189.29,150.48,223.49,30.3,44.15,2.19,Summer,None,Normal Day
2024-04-19,Mumbai,Malaria,34,105.19,58.15,88.34,33.2,39.21,3.74,Summer,None,Normal Day
2024-04-20,Delhi,Dengue,9,186.85,78.11,158.73,35.73,72.64,0.06,Summer,None,Normal Day
